CustomerKey,LastTransaction
11776,2013-06-03 00:00:00.000
11777,2013-06-22 00:00:00.000
11778,2013-06-29 00:00:00.000
11779,2013-06-23 00:00:00.000
11780,2013-06-18 00:00:00.000
11781,2013-12-09 00:00:00.000
11782,2013-09-16 00:00:00.000
11783,2013-05-11 00:00:00.000
11784,2013-12-17 00:00:00.000
11785,2013-08-31 00:00:00.000
11786,2014-01-23 00:00:00.000
11787,2013-11-05 00:00:00.000
11788,2013-08-20 00:00:00.000
11789,2013-04-28 00:00:00.000
11790,2013-05-22 00:00:00.000
11791,2013-12-01 00:00:00.000
11792,2013-06-30 00:00:00.000
11793,2013-02-10 00:00:00.000
11794,2014-01-28 00:00:00.000
11795,2013-11-25 00:00:00.000
11796,2013-05-30 00:00:00.000
11797,2013-06-29 00:00:00.000
11798,2013-06-11 00:00:00.000
11799,2013-06-09 00:00:00.000
11800,2013-08-13 00:00:00.000
11801,2013-12-31 00:00:00.000
11802,2013-12-01 00:00:00.000
11803,2013-11-23 00:00:00.000
11804,2013-08-12 00:00:00.000
11805,2013-11-05 00:00:00.000
11806,2013-10-03 00:00:00.000
11807,2013-09-12 00:00:00.000
11808,2013-10-25 00:00:00.000
11809,2013-06-10 00:00:00.000
11810,2013-06-24 00:00:00.000
11811,2013-06-17 00:00:00.000
11812,2013-06-18 00:00:00.000
11813,2013-06-28 00:00:00.000
11814,2013-09-08 00:00:00.000
11815,2013-02-24 00:00:00.000
11816,2013-02-20 00:00:00.000
11817,2013-02-12 00:00:00.000
11818,2013-01-30 00:00:00.000
11819,2014-01-16 00:00:00.000
11820,2013-12-06 00:00:00.000
11821,2013-09-03 00:00:00.000
11822,2013-08-26 00:00:00.000
11823,2014-01-23 00:00:00.000
11824,2014-01-09 00:00:00.000
11825,2013-02-12 00:00:00.000
11826,2013-02-15 00:00:00.000
11827,2013-12-09 00:00:00.000
11828,2013-04-19 00:00:00.000
11829,2013-06-21 00:00:00.000
11830,2013-01-30 00:00:00.000
11831,2013-02-10 00:00:00.000
11832,2013-09-09 00:00:00.000
11833,2013-11-28 00:00:00.000
11834,2013-02-13 00:00:00.000
11835,2013-05-18 00:00:00.000
11836,2013-04-22 00:00:00.000
11837,2013-02-20 00:00:00.000
11838,2013-08-28 00:00:00.000
11839,2013-06-12 00:00:00.000
11840,2013-05-04 00:00:00.000
11841,2013-11-06 00:00:00.000
11842,2013-12-04 00:00:00.000
11843,2013-03-08 00:00:00.000
11844,2014-01-11 00:00:00.000
11845,2013-12-09 00:00:00.000
11846,2013-07-10 00:00:00.000
11847,2013-11-15 00:00:00.000
11848,2013-12-06 00:00:00.000
11849,2014-01-11 00:00:00.000
11850,2013-06-03 00:00:00.000
11851,2013-12-05 00:00:00.000
11852,2013-09-02 00:00:00.000
11853,2013-06-20 00:00:00.000
11854,2013-06-15 00:00:00.000
11855,2013-09-11 00:00:00.000
11856,2013-12-31 00:00:00.000
11857,2013-12-05 00:00:00.000
11858,2013-07-12 00:00:00.000
11859,2013-12-01 00:00:00.000
11860,2013-11-12 00:00:00.000
11861,2013-12-22 00:00:00.000
11862,2013-10-23 00:00:00.000
11863,2013-09-04 00:00:00.000
11864,2013-06-06 00:00:00.000
11865,2013-10-06 00:00:00.000
11866,2013-04-27 00:00:00.000
11867,2013-10-23 00:00:00.000
11868,2013-12-17 00:00:00.000
11869,2014-01-16 00:00:00.000
11870,2014-01-17 00:00:00.000
11871,2013-05-29 00:00:00.000
11872,2013-06-25 00:00:00.000
11873,2013-06-06 00:00:00.000
11874,2014-01-18 00:00:00.000
11875,2014-01-27 00:00:00.000
11876,2013-09-24 00:00:00.000
11877,2013-12-28 00:00:00.000
11878,2013-12-12 00:00:00.000
11879,2013-11-02 00:00:00.000
11880,2013-11-03 00:00:00.000
11881,2013-12-17 00:00:00.000
11882,2013-07-12 00:00:00.000
11883,2013-11-14 00:00:00.000
11884,2013-12-29 00:00:00.000
11885,2013-02-04 00:00:00.000
11886,2013-06-17 00:00:00.000
11887,2013-06-27 00:00:00.000
11888,2013-03-18 00:00:00.000
11889,2013-03-04 00:00:00.000
11890,2013-07-05 00:00:00.000
11891,2013-06-30 00:00:00.000
11892,2013-07-22 00:00:00.000
11893,2013-07-23 00:00:00.000
11894,2013-07-06 00:00:00.000
11895,2013-07-25 00:00:00.000
11896,2013-07-11 00:00:00.000
11897,2013-10-14 00:00:00.000
11898,2013-07-23 00:00:00.000
11899,2013-07-08 00:00:00.000
11900,2013-07-11 00:00:00.000
11901,2013-11-09 00:00:00.000
11902,2013-12-29 00:00:00.000
11903,2013-07-13 00:00:00.000
11904,2013-07-01 00:00:00.000
11905,2013-07-06 00:00:00.000
11906,2013-07-12 00:00:00.000
11907,2013-07-20 00:00:00.000
11908,2013-08-23 00:00:00.000
11909,2013-08-01 00:00:00.000
11910,2013-08-03 00:00:00.000
11911,2013-12-21 00:00:00.000
11912,2013-11-22 00:00:00.000
11913,2013-12-26 00:00:00.000
11914,2013-08-23 00:00:00.000
11915,2013-08-24 00:00:00.000
11916,2013-08-21 00:00:00.000
11917,2013-08-19 00:00:00.000
11918,2013-11-25 00:00:00.000
11919,2013-12-21 00:00:00.000
11920,2013-12-11 00:00:00.000
11921,2013-11-23 00:00:00.000
11922,2013-10-23 00:00:00.000
11923,2014-01-09 00:00:00.000
11924,2013-06-19 00:00:00.000
11925,2013-06-19 00:00:00.000
11926,2013-06-18 00:00:00.000
11927,2014-01-28 00:00:00.000
11928,2013-12-13 00:00:00.000
11929,2013-12-17 00:00:00.000
11930,2013-12-16 00:00:00.000
11931,2013-11-03 00:00:00.000
11932,2013-07-25 00:00:00.000
11933,2013-06-27 00:00:00.000
11934,2013-06-10 00:00:00.000
11935,2013-06-06 00:00:00.000
11936,2013-04-05 00:00:00.000
11937,2013-07-02 00:00:00.000
11938,2014-01-09 00:00:00.000
11939,2013-06-19 00:00:00.000
11940,2013-12-25 00:00:00.000
11941,2013-11-02 00:00:00.000
11942,2013-12-19 00:00:00.000
11943,2013-12-13 00:00:00.000
11944,2013-12-20 00:00:00.000
11945,2013-09-28 00:00:00.000
11946,2013-12-22 00:00:00.000
11947,2013-12-27 00:00:00.000
11948,2013-10-06 00:00:00.000
11949,2013-09-24 00:00:00.000
11950,2013-11-07 00:00:00.000
11951,2013-11-12 00:00:00.000
11952,2013-08-07 00:00:00.000
11953,2013-09-16 00:00:00.000
11954,2013-06-18 00:00:00.000
11955,2013-06-28 00:00:00.000
11956,2013-06-01 00:00:00.000
11957,2014-01-08 00:00:00.000
11958,2013-11-10 00:00:00.000
11959,2013-11-10 00:00:00.000
11960,2013-07-28 00:00:00.000
11961,2013-10-08 00:00:00.000
11962,2013-08-16 00:00:00.000
11963,2013-08-23 00:00:00.000
11964,2013-08-09 00:00:00.000
11965,2013-12-01 00:00:00.000
11966,2013-12-18 00:00:00.000
11967,2013-08-07 00:00:00.000
11968,2013-08-17 00:00:00.000
11969,2013-08-16 00:00:00.000
11970,2013-09-21 00:00:00.000
11971,2013-11-25 00:00:00.000
11972,2013-12-22 00:00:00.000
11973,2013-03-10 00:00:00.000
11974,2013-12-05 00:00:00.000
11975,2013-10-14 00:00:00.000
11976,2013-08-25 00:00:00.000
11977,2013-08-15 00:00:00.000
11978,2013-11-13 00:00:00.000
11979,2013-05-08 00:00:00.000
11980,2013-11-28 00:00:00.000
11981,2014-01-28 00:00:00.000
11982,2013-10-02 00:00:00.000
11983,2013-02-21 00:00:00.000
11984,2013-05-06 00:00:00.000
11985,2014-01-05 00:00:00.000
11986,2013-08-27 00:00:00.000
11987,2013-11-10 00:00:00.000
11988,2013-08-06 00:00:00.000
11989,2013-08-06 00:00:00.000
11990,2013-08-22 00:00:00.000
11991,2013-12-19 00:00:00.000
11992,2013-12-11 00:00:00.000
11993,2013-12-23 00:00:00.000
11994,2013-08-23 00:00:00.000
11995,2013-12-10 00:00:00.000
11996,2013-08-02 00:00:00.000
11997,2013-08-14 00:00:00.000
11998,2013-08-28 00:00:00.000
11999,2013-08-02 00:00:00.000
12000,2013-08-15 00:00:00.000
12001,2013-08-14 00:00:00.000
12002,2013-08-03 00:00:00.000
12003,2013-08-10 00:00:00.000
12004,2013-08-08 00:00:00.000
12005,2013-08-17 00:00:00.000
12006,2013-07-29 00:00:00.000
12007,2013-09-21 00:00:00.000
12008,2014-01-20 00:00:00.000
12009,2013-08-13 00:00:00.000
12010,2013-08-06 00:00:00.000
12011,2013-12-15 00:00:00.000
12012,2013-08-12 00:00:00.000
12013,2013-03-09 00:00:00.000
12014,2013-05-29 00:00:00.000
12015,2013-04-22 00:00:00.000
12016,2013-06-01 00:00:00.000
12017,2013-03-20 00:00:00.000
12018,2013-09-24 00:00:00.000
12019,2013-09-25 00:00:00.000
12020,2013-10-12 00:00:00.000
12021,2013-05-13 00:00:00.000
12022,2013-09-02 00:00:00.000
12023,2013-10-03 00:00:00.000
12024,2013-08-17 00:00:00.000
12025,2013-06-13 00:00:00.000
12026,2013-06-01 00:00:00.000
12027,2013-07-26 00:00:00.000
12028,2013-09-26 00:00:00.000
12029,2013-08-02 00:00:00.000
12030,2013-07-26 00:00:00.000
12031,2013-11-06 00:00:00.000
12032,2013-02-20 00:00:00.000
12033,2013-07-13 00:00:00.000
12034,2014-01-20 00:00:00.000
12035,2013-05-14 00:00:00.000
12036,2013-10-08 00:00:00.000
12037,2013-09-09 00:00:00.000
12038,2014-01-26 00:00:00.000
12039,2013-08-06 00:00:00.000
12040,2014-01-06 00:00:00.000
12041,2013-07-01 00:00:00.000
12042,2013-07-12 00:00:00.000
12043,2013-12-13 00:00:00.000
12044,2013-12-01 00:00:00.000
12045,2013-11-02 00:00:00.000
12046,2013-04-18 00:00:00.000
12047,2013-10-17 00:00:00.000
12048,2013-11-26 00:00:00.000
12049,2013-11-09 00:00:00.000
12050,2013-02-06 00:00:00.000
12051,2013-05-31 00:00:00.000
12052,2013-02-09 00:00:00.000
12053,2013-01-30 00:00:00.000
12054,2013-12-17 00:00:00.000
12055,2014-01-16 00:00:00.000
12056,2014-01-03 00:00:00.000
12057,2013-07-07 00:00:00.000
12058,2013-02-03 00:00:00.000
12059,2013-02-22 00:00:00.000
12060,2013-06-25 00:00:00.000
12061,2013-09-29 00:00:00.000
12062,2014-01-13 00:00:00.000
12063,2013-11-13 00:00:00.000
12064,2013-11-28 00:00:00.000
12065,2013-04-01 00:00:00.000
12066,2013-09-18 00:00:00.000
12067,2013-07-26 00:00:00.000
12068,2013-11-26 00:00:00.000
12069,2013-02-27 00:00:00.000
12070,2013-12-26 00:00:00.000
12071,2013-02-17 00:00:00.000
12072,2013-03-12 00:00:00.000
12073,2013-04-25 00:00:00.000
12074,2013-10-26 00:00:00.000
12075,2013-07-25 00:00:00.000
12076,2013-03-15 00:00:00.000
12077,2014-01-18 00:00:00.000
12078,2013-07-04 00:00:00.000
12079,2013-07-02 00:00:00.000
12080,2013-03-31 00:00:00.000
12081,2013-05-08 00:00:00.000
12082,2013-03-25 00:00:00.000
12083,2013-03-02 00:00:00.000
12084,2013-07-19 00:00:00.000
12085,2013-08-24 00:00:00.000
12086,2013-05-14 00:00:00.000
12087,2014-01-15 00:00:00.000
12088,2014-01-25 00:00:00.000
12089,2013-06-19 00:00:00.000
12090,2013-05-08 00:00:00.000
12091,2013-09-02 00:00:00.000
12092,2013-06-03 00:00:00.000
12093,2014-01-22 00:00:00.000
12094,2013-07-25 00:00:00.000
12095,2013-08-03 00:00:00.000
12096,2013-07-20 00:00:00.000
12097,2014-01-19 00:00:00.000
12098,2013-12-11 00:00:00.000
12099,2013-11-05 00:00:00.000
12100,2013-09-17 00:00:00.000
12101,2013-06-06 00:00:00.000
12102,2013-02-28 00:00:00.000
12103,2013-03-21 00:00:00.000
12104,2013-03-08 00:00:00.000
12105,2013-03-04 00:00:00.000
12106,2013-10-12 00:00:00.000
12107,2013-07-29 00:00:00.000
12108,2013-07-08 00:00:00.000
12109,2013-07-13 00:00:00.000
12110,2013-07-27 00:00:00.000
12111,2013-09-23 00:00:00.000
12112,2013-03-18 00:00:00.000
12113,2013-06-01 00:00:00.000
12114,2013-06-28 00:00:00.000
12115,2013-06-21 00:00:00.000
12116,2013-03-22 00:00:00.000
12117,2013-12-18 00:00:00.000
12118,2013-07-28 00:00:00.000
12119,2013-11-05 00:00:00.000
12120,2013-07-29 00:00:00.000
12121,2013-07-29 00:00:00.000
12122,2013-06-11 00:00:00.000
12123,2013-11-20 00:00:00.000
12124,2013-10-07 00:00:00.000
12125,2013-11-17 00:00:00.000
12126,2013-08-15 00:00:00.000
12127,2013-11-10 00:00:00.000
12128,2013-12-04 00:00:00.000
12129,2013-12-25 00:00:00.000
12130,2013-11-14 00:00:00.000
12131,2013-10-10 00:00:00.000
12132,2013-10-17 00:00:00.000
12133,2013-12-01 00:00:00.000
12134,2013-10-09 00:00:00.000
12135,2013-07-01 00:00:00.000
12136,2014-01-23 00:00:00.000
12137,2013-05-11 00:00:00.000
12138,2013-08-31 00:00:00.000
12139,2013-12-20 00:00:00.000
12140,2013-10-29 00:00:00.000
12141,2013-03-10 00:00:00.000
12142,2013-03-02 00:00:00.000
12143,2013-03-19 00:00:00.000
12144,2013-11-05 00:00:00.000
12145,2013-12-31 00:00:00.000
12146,2013-11-08 00:00:00.000
12147,2013-11-13 00:00:00.000
12148,2013-12-30 00:00:00.000
12149,2014-01-08 00:00:00.000
12150,2013-09-04 00:00:00.000
12151,2013-03-06 00:00:00.000
12152,2013-03-07 00:00:00.000
12153,2013-03-04 00:00:00.000
12154,2013-07-23 00:00:00.000
12155,2013-03-26 00:00:00.000
12156,2013-03-04 00:00:00.000
12157,2013-11-29 00:00:00.000
12158,2013-12-12 00:00:00.000
12159,2014-01-15 00:00:00.000
12160,2013-03-08 00:00:00.000
12161,2013-11-25 00:00:00.000
12162,2013-03-25 00:00:00.000
12163,2013-03-04 00:00:00.000
12164,2013-03-01 00:00:00.000
12165,2013-07-05 00:00:00.000
12166,2013-11-11 00:00:00.000
12167,2013-03-13 00:00:00.000
12168,2013-08-23 00:00:00.000
12169,2013-03-18 00:00:00.000
12170,2013-03-08 00:00:00.000
12171,2013-03-07 00:00:00.000
12172,2013-03-18 00:00:00.000
12173,2013-03-05 00:00:00.000
12174,2013-03-22 00:00:00.000
12175,2013-11-20 00:00:00.000
12176,2014-01-14 00:00:00.000
12177,2013-07-18 00:00:00.000
12178,2013-03-02 00:00:00.000
12179,2013-07-08 00:00:00.000
12180,2013-07-04 00:00:00.000
12181,2013-03-12 00:00:00.000
12182,2013-10-22 00:00:00.000
12183,2013-07-09 00:00:00.000
12184,2013-03-18 00:00:00.000
12185,2013-04-15 00:00:00.000
12186,2013-03-08 00:00:00.000
12187,2013-03-11 00:00:00.000
12188,2013-03-10 00:00:00.000
12189,2013-03-17 00:00:00.000
12190,2013-03-04 00:00:00.000
12191,2013-09-28 00:00:00.000
12192,2013-12-22 00:00:00.000
12193,2013-07-07 00:00:00.000
12194,2013-05-09 00:00:00.000
12195,2013-07-27 00:00:00.000
12196,2014-01-13 00:00:00.000
12197,2013-05-07 00:00:00.000
12198,2013-07-09 00:00:00.000
12199,2013-11-13 00:00:00.000
12200,2013-03-09 00:00:00.000
12201,2013-08-09 00:00:00.000
12202,2013-10-04 00:00:00.000
12203,2014-01-05 00:00:00.000
12204,2013-06-22 00:00:00.000
12205,2013-12-30 00:00:00.000
12206,2013-03-08 00:00:00.000
12207,2013-04-11 00:00:00.000
12208,2013-04-16 00:00:00.000
12209,2013-04-21 00:00:00.000
12210,2013-11-11 00:00:00.000
12211,2013-07-15 00:00:00.000
12212,2013-07-07 00:00:00.000
12213,2013-04-01 00:00:00.000
12214,2013-12-17 00:00:00.000
12215,2013-12-21 00:00:00.000
12216,2013-12-17 00:00:00.000
12217,2013-07-07 00:00:00.000
12218,2013-04-25 00:00:00.000
12219,2013-07-27 00:00:00.000
12220,2013-07-29 00:00:00.000
12221,2013-07-20 00:00:00.000
12222,2013-12-07 00:00:00.000
12223,2013-08-08 00:00:00.000
12224,2013-11-15 00:00:00.000
12225,2013-05-15 00:00:00.000
12226,2013-05-02 00:00:00.000
12227,2013-04-29 00:00:00.000
12228,2013-05-21 00:00:00.000
12229,2013-05-23 00:00:00.000
12230,2013-06-14 00:00:00.000
12231,2013-06-22 00:00:00.000
12232,2013-06-10 00:00:00.000
12233,2014-01-17 00:00:00.000
12234,2013-04-26 00:00:00.000
12235,2013-07-06 00:00:00.000
12236,2013-07-13 00:00:00.000
12237,2013-06-02 00:00:00.000
12238,2013-07-09 00:00:00.000
12239,2013-12-17 00:00:00.000
12240,2013-06-03 00:00:00.000
12241,2013-06-20 00:00:00.000
12242,2013-06-11 00:00:00.000
12243,2013-06-19 00:00:00.000
12244,2013-05-17 00:00:00.000
12245,2013-06-13 00:00:00.000
12246,2013-06-16 00:00:00.000
12247,2013-05-03 00:00:00.000
12248,2013-07-10 00:00:00.000
12249,2013-10-21 00:00:00.000
12250,2013-07-10 00:00:00.000
12251,2013-07-19 00:00:00.000
12252,2013-07-25 00:00:00.000
12253,2013-07-16 00:00:00.000
12254,2013-07-29 00:00:00.000
12255,2013-07-20 00:00:00.000
12256,2013-08-16 00:00:00.000
12257,2013-12-05 00:00:00.000
12258,2013-10-01 00:00:00.000
12259,2013-06-19 00:00:00.000
12260,2013-07-29 00:00:00.000
12261,2013-08-21 00:00:00.000
12262,2013-03-31 00:00:00.000
12263,2013-12-27 00:00:00.000
12264,2013-05-25 00:00:00.000
12265,2013-08-06 00:00:00.000
12266,2013-06-10 00:00:00.000
12267,2013-08-16 00:00:00.000
12268,2013-04-16 00:00:00.000
12269,2013-06-27 00:00:00.000
12270,2013-07-10 00:00:00.000
12271,2013-05-18 00:00:00.000
12272,2013-04-08 00:00:00.000
12273,2013-08-01 00:00:00.000
12274,2013-10-07 00:00:00.000
12275,2013-07-30 00:00:00.000
12276,2013-07-16 00:00:00.000
12277,2013-05-25 00:00:00.000
12278,2013-06-22 00:00:00.000
12279,2013-08-13 00:00:00.000
12280,2013-08-13 00:00:00.000
12281,2013-04-03 00:00:00.000
12282,2013-04-07 00:00:00.000
12283,2013-05-11 00:00:00.000
12284,2013-05-21 00:00:00.000
12285,2013-08-14 00:00:00.000
12286,2013-04-18 00:00:00.000
12287,2013-05-26 00:00:00.000
12288,2014-01-09 00:00:00.000
12289,2013-05-22 00:00:00.000
12290,2013-08-04 00:00:00.000
12291,2013-11-20 00:00:00.000
12292,2013-11-07 00:00:00.000
12293,2013-10-11 00:00:00.000
12294,2013-08-16 00:00:00.000
12295,2013-09-26 00:00:00.000
12296,2013-10-25 00:00:00.000
12297,2013-11-09 00:00:00.000
12298,2013-12-11 00:00:00.000
12299,2013-11-09 00:00:00.000
12300,2013-10-17 00:00:00.000
12301,2013-11-20 00:00:00.000
12302,2013-12-26 00:00:00.000
12303,2013-10-02 00:00:00.000
12304,2013-12-28 00:00:00.000
12305,2013-10-29 00:00:00.000
12306,2013-06-08 00:00:00.000
12307,2013-11-17 00:00:00.000
12308,2013-11-19 00:00:00.000
12309,2013-05-14 00:00:00.000
12310,2013-10-22 00:00:00.000
12311,2013-12-21 00:00:00.000
12312,2013-10-28 00:00:00.000
12313,2014-01-15 00:00:00.000
12314,2013-12-28 00:00:00.000
12315,2013-03-14 00:00:00.000
12316,2013-03-19 00:00:00.000
12317,2013-03-24 00:00:00.000
12318,2013-03-08 00:00:00.000
12319,2013-12-03 00:00:00.000
12320,2013-10-26 00:00:00.000
12321,2013-11-21 00:00:00.000
12322,2013-12-22 00:00:00.000
12323,2013-05-15 00:00:00.000
12324,2013-11-14 00:00:00.000
12325,2013-12-26 00:00:00.000
12326,2013-11-30 00:00:00.000
12327,2013-07-06 00:00:00.000
12328,2013-03-21 00:00:00.000
12329,2013-09-26 00:00:00.000
12330,2013-12-24 00:00:00.000
12331,2013-03-05 00:00:00.000
12332,2013-06-24 00:00:00.000
12333,2013-06-05 00:00:00.000
12334,2014-01-18 00:00:00.000
12335,2013-03-22 00:00:00.000
12336,2013-12-16 00:00:00.000
12337,2013-08-08 00:00:00.000
12338,2013-08-17 00:00:00.000
12339,2013-08-03 00:00:00.000
12340,2013-09-23 00:00:00.000
12341,2013-09-09 00:00:00.000
12342,2013-09-23 00:00:00.000
12343,2013-09-20 00:00:00.000
12344,2013-08-13 00:00:00.000
12345,2014-01-12 00:00:00.000
12346,2013-09-18 00:00:00.000
12347,2013-09-24 00:00:00.000
12348,2013-09-12 00:00:00.000
12349,2013-09-01 00:00:00.000
12350,2013-09-25 00:00:00.000
12351,2014-01-27 00:00:00.000
12352,2013-11-19 00:00:00.000
12353,2013-08-29 00:00:00.000
12354,2013-09-02 00:00:00.000
12355,2013-09-17 00:00:00.000
12356,2013-09-19 00:00:00.000
12357,2014-01-11 00:00:00.000
12358,2013-09-04 00:00:00.000
12359,2013-10-07 00:00:00.000
12360,2013-09-24 00:00:00.000
12361,2013-11-18 00:00:00.000
12362,2013-04-21 00:00:00.000
12363,2013-10-01 00:00:00.000
12364,2013-03-31 00:00:00.000
12365,2013-06-06 00:00:00.000
12366,2013-11-27 00:00:00.000
12367,2013-11-10 00:00:00.000
12368,2013-11-27 00:00:00.000
12369,2013-12-14 00:00:00.000
12370,2013-06-02 00:00:00.000
12371,2013-11-25 00:00:00.000
12372,2013-07-19 00:00:00.000
12373,2013-08-17 00:00:00.000
12374,2013-02-07 00:00:00.000
12375,2014-01-11 00:00:00.000
12376,2013-06-04 00:00:00.000
12377,2013-06-24 00:00:00.000
12378,2013-07-25 00:00:00.000
12379,2013-04-21 00:00:00.000
12380,2013-06-19 00:00:00.000
12381,2013-04-18 00:00:00.000
12382,2013-06-06 00:00:00.000
12383,2013-08-08 00:00:00.000
12384,2013-04-10 00:00:00.000
12385,2013-04-03 00:00:00.000
12386,2013-07-05 00:00:00.000
12387,2013-09-21 00:00:00.000
12388,2013-08-20 00:00:00.000
12389,2013-11-13 00:00:00.000
12390,2013-05-26 00:00:00.000
12391,2013-05-29 00:00:00.000
12392,2013-03-15 00:00:00.000
12393,2013-09-27 00:00:00.000
12394,2013-06-14 00:00:00.000
12395,2013-09-24 00:00:00.000
12396,2013-10-15 00:00:00.000
12397,2013-05-24 00:00:00.000
12398,2013-09-17 00:00:00.000
12399,2013-08-23 00:00:00.000
12400,2013-08-09 00:00:00.000
12401,2013-09-19 00:00:00.000
12402,2013-06-02 00:00:00.000
12403,2013-11-20 00:00:00.000
12404,2013-06-03 00:00:00.000
12405,2014-01-07 00:00:00.000
12406,2013-12-16 00:00:00.000
12407,2013-10-26 00:00:00.000
12408,2013-09-30 00:00:00.000
12409,2013-11-07 00:00:00.000
12410,2014-01-16 00:00:00.000
12411,2013-10-17 00:00:00.000
12412,2013-11-11 00:00:00.000
12413,2013-08-13 00:00:00.000
12414,2013-08-31 00:00:00.000
12415,2013-11-22 00:00:00.000
12416,2013-06-29 00:00:00.000
12417,2014-01-05 00:00:00.000
12418,2013-11-06 00:00:00.000
12419,2013-06-10 00:00:00.000
12420,2013-03-15 00:00:00.000
12421,2013-03-12 00:00:00.000
12422,2013-10-13 00:00:00.000
12423,2013-11-18 00:00:00.000
12424,2013-08-25 00:00:00.000
12425,2013-11-17 00:00:00.000
12426,2013-11-05 00:00:00.000
12427,2013-06-04 00:00:00.000
12428,2013-10-26 00:00:00.000
12429,2013-03-05 00:00:00.000
12430,2014-01-10 00:00:00.000
12431,2014-01-08 00:00:00.000
12432,2013-10-26 00:00:00.000
12433,2013-03-30 00:00:00.000
12434,2013-11-20 00:00:00.000
12435,2013-07-29 00:00:00.000
12436,2013-06-16 00:00:00.000
12437,2013-07-18 00:00:00.000
12438,2013-04-06 00:00:00.000
12439,2013-03-25 00:00:00.000
12440,2013-07-06 00:00:00.000
12441,2013-07-22 00:00:00.000
12442,2013-08-02 00:00:00.000
12443,2014-01-18 00:00:00.000
12444,2014-01-25 00:00:00.000
12445,2013-08-08 00:00:00.000
12446,2013-08-25 00:00:00.000
12447,2013-05-03 00:00:00.000
12448,2013-07-31 00:00:00.000
12449,2013-06-10 00:00:00.000
12450,2013-08-18 00:00:00.000
12451,2013-06-20 00:00:00.000
12452,2013-07-31 00:00:00.000
12453,2013-05-20 00:00:00.000
12454,2013-04-08 00:00:00.000
12455,2013-11-17 00:00:00.000
12456,2014-01-16 00:00:00.000
12457,2013-04-04 00:00:00.000
12458,2013-09-04 00:00:00.000
12459,2013-06-16 00:00:00.000
12460,2013-06-19 00:00:00.000
12461,2013-05-21 00:00:00.000
12462,2013-05-09 00:00:00.000
12463,2013-06-06 00:00:00.000
12464,2013-09-13 00:00:00.000
12465,2013-08-28 00:00:00.000
12466,2013-03-19 00:00:00.000
12467,2013-04-21 00:00:00.000
12468,2013-09-17 00:00:00.000
12469,2013-09-19 00:00:00.000
12470,2013-11-23 00:00:00.000
12471,2013-03-16 00:00:00.000
12472,2013-08-09 00:00:00.000
12473,2013-06-30 00:00:00.000
12474,2013-09-10 00:00:00.000
12475,2013-08-23 00:00:00.000
12476,2013-10-24 00:00:00.000
12477,2013-12-09 00:00:00.000
12478,2013-12-30 00:00:00.000
12479,2013-08-19 00:00:00.000
12480,2013-09-25 00:00:00.000
12481,2013-03-08 00:00:00.000
12482,2013-12-25 00:00:00.000
12483,2013-09-15 00:00:00.000
12484,2013-08-21 00:00:00.000
12485,2013-09-23 00:00:00.000
12486,2013-07-06 00:00:00.000
12487,2013-08-15 00:00:00.000
12488,2013-09-20 00:00:00.000
12489,2014-01-09 00:00:00.000
12490,2013-09-03 00:00:00.000
12491,2013-08-02 00:00:00.000
12492,2013-08-05 00:00:00.000
12493,2013-05-15 00:00:00.000
12494,2013-10-22 00:00:00.000
12495,2013-08-18 00:00:00.000
12496,2013-08-20 00:00:00.000
12497,2013-07-01 00:00:00.000
12498,2013-06-29 00:00:00.000
12499,2013-08-27 00:00:00.000
