CustomerKey,TotalOrderNumber,TotalSpent,TotalProfit,TotalTransaction,AverageBasket
22333,3,69.9700,43.8011,1,3
13677,2,39.9800,25.0274,1,2
21400,5,2688.8896,1198.4065,2,2
23956,2,67.4900,42.2487,1,2
15300,1,4.9900,3.1237,1,1
26263,1,28.9900,18.1477,1,1
23856,2,603.4900,236.0914,1,2
14361,3,106.9600,47.1609,1,3
13528,5,4531.0396,1852.1507,2,2
18689,2,78.9800,45.8814,1,2
28035,1,69.9900,43.8137,1,1
13428,2,2316.9700,1056.7682,1,2
11805,4,128.9700,59.3551,2,2
16133,8,164.8200,81.7971,3,2
26412,5,55.9100,34.9995,1,5
24789,2,2419.0600,924.0358,1,2
11905,7,8155.9800,3481.5563,3,2
24640,2,2419.0600,924.0358,1,2
15818,1,4.9900,3.1237,1,1
13826,3,48.9700,27.0951,1,3
16837,3,155.4700,97.3242,2,1
19777,2,119.9800,55.3114,1,2
27179,2,548.9800,201.9681,1,2
26160,3,1938.4700,725.5973,2,1
24709,2,1735.9800,640.3837,1,2
18758,9,158.5100,99.2270,2,4
25141,1,4.9900,3.1237,1,1
29054,2,751.3400,286.5329,1,2
18257,4,115.9500,49.2286,2,2
12306,3,74.9700,46.9311,2,1
23103,2,85.4800,53.5105,1,2
16219,3,553.9700,205.0918,1,3
27580,2,39.9800,25.0274,1,2
12824,3,44.5400,27.8820,1,3
25642,3,583.9700,220.3118,1,3
21314,1,9.9900,6.2537,1,1
17152,2,12.9400,8.1004,1,2
18171,5,3319.3975,1449.2421,2,2
13843,2,30.9700,15.8272,1,2
27265,1,782.9900,296.2834,1,1
15363,4,4719.0400,1965.8800,2,2
14344,5,126.9500,54.5305,2,2
26246,2,27.2800,17.0772,1,2
24623,1,32.6000,20.4076,1,1
20295,2,1174.4800,419.8279,1,2
17238,3,147.4800,70.9424,2,1
21566,3,42.2800,26.4672,1,3
25745,4,2473.0400,957.8272,1,4
24122,1,4.9900,3.1237,1,1
19794,6,6098.5800,2318.6147,2,3
11287,62,1167.0700,660.9077,27,2
27517,1,539.9900,196.3404,1,1
15615,7,70.2400,43.9700,2,3
28802,1,2443.3500,924.5636,1,1
22067,1,539.9900,196.3404,1,1
20146,1,3.9900,2.4977,1,1
18320,10,223.1900,119.9206,3,3
15403,2,39.9800,25.0274,1,2
26976,4,791.3200,311.5603,1,4
24059,3,583.9700,220.3118,1,3
13388,3,106.9600,47.1609,1,3
26999,2,57.9800,14.9154,1,2
22044,4,607.9600,217.5095,1,4
28991,3,63.9700,40.0451,1,3
11702,4,96.2700,38.8849,2,2
26097,4,5773.0400,2387.7791,2,2
24772,3,195.5900,122.4393,1,3
17441,4,2404.9500,1082.6154,1,4
20358,2,123.9800,56.2314,1,2
29014,3,63.9700,40.0451,1,3
15426,7,115.9200,69.0057,2,3
22373,4,5976.3200,2317.8593,2,2
25313,1,3.9900,2.4977,1,1
25290,2,2419.0600,924.0358,1,2
20899,2,6.2800,3.9312,1,2
16571,4,52.9200,33.1278,2,2
12243,2,3914.9800,1722.3059,2,1
21503,3,49.9700,31.2811,1,3
17175,3,2334.9800,1068.0424,1,3
12847,1,24.9900,15.6437,1,1
25831,4,1882.5682,707.8475,2,2
27846,4,791.3200,311.5603,1,4
11616,10,5253.6496,2338.9503,3,3
15944,6,3234.9400,1437.5490,2,3
23518,1,4.9900,3.1237,1,1
19190,2,27.2800,17.0772,1,2
14258,3,80.9600,27.3249,1,3
27242,1,782.9900,296.2834,1,1
22914,2,59.9800,37.5474,1,2
13631,8,6817.1182,2944.1178,3,2
18586,2,2322.2800,1055.8040,1,2
28473,1,21.4900,13.4527,1,1
24145,2,13.9800,5.1914,1,2
26458,3,32.2700,20.2009,1,3
16339,2,3169.5882,1350.6984,2,1
24829,2,34.8900,21.8411,1,2
16362,4,2482.2300,912.7409,1,4
27769,3,776.3300,302.1766,1,3
17859,2,1735.9800,640.3837,1,2
20776,3,22.9300,14.3541,1,3
17836,2,32.2800,20.2072,1,2
27746,4,628.9700,252.0418,1,4
14819,3,4355.7100,1761.6641,2,1
26226,1,4.9900,3.1237,1,1
26249,1,2071.4196,953.5637,1,1
24952,3,71.5800,44.8090,1,3
16462,2,49.4800,30.9744,1,2
24852,3,2457.3300,897.1535,1,3
13783,4,5955.2300,2497.0095,2,2
26349,2,27.2800,17.0772,1,2
12286,9,5254.8782,2364.7972,3,3
26326,3,4442.1582,1847.4880,2,1
14842,5,99.9400,37.6223,1,5
29389,2,2589.0882,1139.6286,2,1
21812,2,1155.4800,429.3139,1,2
13345,6,4759.5100,1995.5024,2,3
20876,3,1938.4700,725.5973,2,1
12363,11,273.9000,148.1050,4,2
23332,2,4144.3400,1543.0436,2,1
27869,3,2462.5500,929.8805,1,3
17736,4,4742.7400,1841.9174,2,2
11825,3,5900.5500,2462.7798,2,1
11925,5,5968.2300,2505.1474,2,2
16800,6,75.8400,47.4757,3,2
20292,2,119.9800,55.3114,1,2
19356,4,78.9600,45.8688,1,4
19256,3,2518.9700,936.6671,2,1
26810,3,67.9300,42.5241,1,3
23893,2,58.9800,15.5414,1,2
13222,9,150.4100,90.5964,3,3
21712,3,68.9700,21.7951,1,3
28682,3,63.9700,40.0451,1,3
25765,2,2438.0600,914.5498,1,2
28705,2,777.3400,302.8089,1,2
19840,2,119.9800,55.3114,1,2
18795,3,1198.9700,435.1586,1,3
13906,3,3021.0425,1254.4040,2,1
22396,2,1725.9800,634.1237,1,2
28805,1,3578.2700,1406.9758,1,1
28782,1,53.9900,12.4177,1,1
15755,3,4404.0782,2019.5624,2,1
15778,5,3177.9600,1397.5913,2,2
14006,2,3295.4275,1437.7970,2,1
13883,3,3021.0425,1254.4040,2,1
23793,3,38.8800,24.3388,1,3
16239,2,39.9800,25.0274,1,2
13322,2,85.4800,53.5105,1,2
29366,2,2419.0600,924.0358,1,2
21337,3,49.9700,31.2811,1,3
21835,4,2360.9500,1080.7396,1,4
25665,1,4.9900,3.1237,1,1
14367,3,1839.9175,788.3136,2,1
18695,3,6029.5700,2300.3546,2,1
23209,3,4802.1100,1868.7427,2,1
26910,4,588.9600,226.9955,1,4
12738,7,4956.0282,2227.6779,3,2
19479,2,3443.7875,1283.1904,2,1
23309,2,59.9800,37.5474,1,2
16923,2,59.9800,37.5474,1,2
21251,4,191.2700,119.7349,2,2
29266,2,39.9800,25.0274,1,2
19379,4,103.4600,44.9698,1,4
11241,25,11469.1882,4815.1065,7,3
28221,1,3578.2700,1406.9758,1,1
14158,5,5976.7400,2510.4747,2,2
11218,3,39.5800,24.7770,2,1
17384,3,1760.4700,655.7144,1,3
24354,3,2418.0500,923.4035,1,3
14467,2,39.9800,25.0274,1,2
27033,2,29.4800,18.4544,1,2
24477,2,3302.0525,1268.2889,2,1
21560,5,4702.3925,1797.7832,2,2
15655,5,2753.8225,1126.4899,2,2
12970,15,471.1100,253.7385,4,3
12947,4,4507.5225,1919.7146,2,2
11450,9,8173.2600,3492.3735,3,3
25688,3,68.9700,43.1751,1,3
22857,2,4886.7000,1812.9657,2,1
18211,3,65.9600,37.7309,2,1
23080,2,548.9800,198.4081,1,2
28891,2,38.9800,24.4014,1,2
25997,3,4623.8300,1949.6025,2,1
16691,4,4471.7400,1812.9188,2,2
12369,6,94.2300,58.9878,3,2
28599,1,7.9500,4.9767,1,1
11490,1,53.9900,12.4177,1,1
14407,3,64.4700,40.3581,1,3
16399,3,32.2700,20.2009,1,3
19339,6,4315.8982,1835.8207,3,2
14384,3,93.9700,37.4451,1,3
27995,1,4.9900,3.1237,1,1
23040,3,565.4700,212.2908,1,3
21354,3,2646.3996,1171.8078,2,1
18108,2,1735.9800,640.3837,1,2
25078,4,2473.0400,957.8272,1,4
11467,5,55.8700,34.9745,3,1
16422,3,4632.8625,1754.2575,2,1
12721,2,14.9800,9.3774,1,2
20836,3,1938.4700,725.5973,2,1
21377,1,69.9900,43.8137,1,1
27477,2,23.7800,14.8862,1,2
27454,2,7.2800,4.5572,1,2
17567,2,1709.9800,620.5477,1,2
13239,11,185.7000,116.2478,4,2
26223,4,2407.0400,912.9512,1,4
21895,3,4657.5125,1769.6884,2,1
11224,5,6685.5900,2774.6971,3,1
19880,1,69.9900,43.8137,1,1
15552,5,1426.4600,602.1839,2,2
18194,3,85.9600,50.2509,2,1
26850,2,53.9800,13.9954,1,2
13866,7,4639.5125,1976.6720,2,3
22522,1,539.9900,196.3404,1,1
24537,4,2511.3200,909.5712,1,4
12635,1,49.9900,11.4977,1,1
12008,5,80.2500,50.2363,3,1
15881,1,564.9900,256.7721,1,1
20209,6,3268.5482,1392.8512,2,3
28865,3,31.2700,19.5749,1,3
21981,2,75.9700,26.1772,1,2
26309,3,2800.4382,1229.8211,2,1
28081,2,25.4800,15.9504,1,2
28622,4,88.4600,55.3758,1,4
23501,3,37.2700,23.3309,1,3
15011,3,89.9700,36.5251,1,3
12117,3,159.9900,100.1537,2,1
16531,6,3291.8000,1320.1440,2,3
29097,2,548.9800,201.9681,1,2
22104,3,553.9700,205.0918,1,3
29074,2,67.4900,42.2487,1,2
12094,6,5962.5200,2501.5730,2,3
13491,9,176.4100,110.4324,3,3
27554,1,2071.4196,953.5637,1,1
15134,5,5151.7096,2304.3643,3,1
13591,9,8355.2700,3405.5786,3,3
23624,3,62.9700,16.0631,1,3
27577,1,3578.2700,1406.9758,1,1
15111,2,78.9800,49.4414,1,2
25021,4,1554.4075,599.8801,2,2
13614,5,114.2100,71.4953,3,1
16170,5,188.8700,118.2325,2,2
16654,4,3056.3200,1332.2353,2,2
20484,4,1151.7600,426.9851,1,4
19548,3,1183.4700,421.8956,1,3
16608,4,101.5700,63.5827,2,2
22004,3,3917.5425,1501.2624,2,1
26541,1,24.9900,15.6437,1,1
12217,2,5873.2600,2449.9845,2,1
17590,1,4.9900,3.1237,1,1
19064,3,32.2700,20.2009,1,3
13153,3,106.9600,47.1609,1,3
18128,2,85.4800,53.5105,1,2
18964,1,69.9900,43.8137,1,1
18028,3,3001.0425,1222.0880,2,1
20584,4,3140.2700,1373.9974,2,2
14075,2,56.9700,35.6632,1,2
19648,6,100.8400,63.1257,3,2
11158,3,2395.9600,1080.5477,1,3
19671,2,1170.4800,418.9079,1,2
13030,2,76.9700,48.1832,1,2
21045,2,23.7800,14.8862,1,2
24560,3,2404.9700,1087.7719,1,3
16070,2,39.9800,25.0274,1,2
26641,3,4464.4796,1857.7635,2,1
24085,2,39.9800,25.0274,1,2
24460,2,3302.0525,1268.2889,2,1
26618,3,2826.4382,1246.0971,2,1
28513,4,811.3200,324.0803,1,4
22688,2,38.9800,24.4014,1,2
15947,2,7.2800,4.5572,1,2
25957,4,89.4600,56.0018,1,4
28490,4,778.6200,303.6101,1,4
16047,1,4.9900,3.1237,1,1
26057,7,5927.5100,2459.9712,2,3
28974,1,24.9900,15.6437,1,1
25144,2,25.4800,15.9504,1,2
11058,6,8248.0200,3513.0833,3,2
14175,7,145.2300,87.3537,2,3
18503,2,123.9800,56.2314,1,2
23601,2,6.2800,3.9312,1,2
26518,3,32.2700,20.2009,1,3
12930,4,4513.8425,1927.2309,2,2
16631,3,5900.5500,2462.7798,2,1
25473,1,4.9900,3.1237,1,1
21145,3,69.9700,43.8011,1,3
18987,2,119.9800,55.3114,1,2
19087,5,47.2000,29.5471,2,2
23017,3,563.7700,211.2266,1,3
19771,5,4167.2300,1633.9713,2,2
27102,1,782.9900,296.2834,1,1
17215,2,31.9700,20.0132,1,2
21543,3,37.2700,23.3309,1,3
27225,2,28.4800,17.8284,1,2
18403,4,2318.9600,1054.4538,1,4
20109,2,1155.4800,429.3139,1,2
25496,2,13.9800,5.1914,1,2
13139,7,6854.4496,2963.7896,3,2
15463,7,2802.4925,1153.3973,2,3
16906,3,2359.9800,1079.4042,1,3
28413,2,23.7800,14.8862,1,2
27016,3,41.9300,26.2481,1,3
12778,4,45.9500,25.2046,1,4
24162,3,3004.8300,1134.3567,2,1
11719,11,287.2000,179.7868,5,2
16883,3,48.9700,30.6551,1,3
21752,2,7.2800,4.5572,1,2
23876,2,36.5900,22.9053,1,2
14198,7,8308.5900,3384.2052,3,2
11281,5,5921.1900,2475.7004,2,2
22940,4,4207.3200,1557.5290,2,2
24165,3,3046.8400,1160.6550,2,1
15675,7,7206.3800,2918.7095,3,2
17195,4,3330.6675,1455.5690,2,2
17026,10,261.3900,124.0378,3,3
21440,4,562.9600,207.1595,1,4
12781,2,2329.9800,1060.6242,1,2
11430,2,84.9800,33.4014,1,2
28410,3,60.4700,37.8541,1,3
14155,3,5993.2600,2525.1045,2,1
26890,4,588.9600,226.9955,1,4
14470,5,3382.3975,1487.9520,2,2
28241,4,130.4600,61.8718,1,4
22960,1,4.9900,3.1237,1,1
12950,3,4760.3200,1981.3318,2,1
25685,1,21.4900,13.4527,1,1
25516,1,21.4900,13.4527,1,1
15775,3,15.2300,9.5339,1,3
15506,2,1552.4800,645.9950,2,1
26721,3,58.4700,36.6021,1,3
13986,4,1893.9075,800.7313,2,2
24480,5,4175.6100,1562.6185,2,2
18231,2,2414.9900,1118.1287,1,2
20235,2,34.9800,21.8974,1,2
28310,1,4.9900,3.1237,1,1
13050,5,5651.2496,2500.0853,3,1
21171,2,37.2900,23.3435,1,2
11530,26,573.8000,307.3419,16,1
21609,3,553.9700,205.0918,1,3
25854,2,27.2800,17.0772,1,2
22545,3,48.9700,30.6551,1,3
17295,4,4392.7400,1784.8448,2,2
19651,4,59.2500,37.0904,1,4
22645,3,553.9700,205.0918,1,3
18815,1,69.9900,43.8137,1,1
19751,3,37.2700,23.3309,2,1
12466,2,58.9800,13.5654,1,2
21271,3,1728.2700,635.5572,1,3
18715,4,123.9600,56.2188,2,2
14739,4,1500.8682,655.8707,2,2
23229,2,28.4800,17.8284,1,2
27474,3,60.4700,37.8541,1,3
22376,1,29.9900,18.7737,1,1
28825,1,3578.2700,1406.9758,1,1
29346,4,567.7600,213.7243,1,4
12366,5,88.9600,55.6888,2,2
25101,2,68.4900,42.8747,1,2
16090,4,604.9600,286.0814,1,4
20504,4,119.9600,55.2988,1,4
23060,6,126.9300,79.4580,1,6
28141,2,94.4800,59.1444,1,2
15406,2,7.2800,4.5572,1,2
17962,4,2777.5225,1137.0380,2,2
26790,3,27.7700,17.3839,1,3
16611,4,75.5300,47.2817,2,2
16711,5,132.9500,58.2865,2,2
25416,4,40.2200,25.1776,1,4
25785,1,4.9900,3.1237,1,1
15990,3,3099.9600,1353.0516,2,1
22476,2,58.9800,15.5414,1,2
28725,2,78.9800,45.8814,1,2
12681,5,6784.1282,2915.6180,3,1
13534,6,86.2400,53.9860,2,3
24932,3,71.5800,44.8090,1,3
26269,2,13.9800,8.7514,1,2
17862,2,1750.9800,629.9777,1,2
20604,2,93.4900,58.5247,1,2
19336,3,1957.4700,716.1113,2,1
19236,2,119.9800,55.3114,1,2
12097,10,238.2000,145.5529,4,2
17464,4,1784.9600,647.6891,1,4
20020,2,78.9800,45.8814,1,2
12197,3,47.9400,30.0104,2,1
19920,4,91.9600,32.6268,1,4
19067,4,3380.9075,1491.3075,2,2
23312,2,13.9800,5.1914,1,2
19399,6,151.4300,94.7950,2,3
27557,1,782.9900,296.2834,1,1
18048,3,64.9700,40.6711,1,3
26538,3,4464.4796,1861.3235,2,1
25018,4,197.8800,123.8728,1,4
26037,2,38.9800,24.4014,1,2
26369,1,53.9900,12.4177,1,1
19568,5,6060.5000,2319.7167,2,2
18898,3,74.9800,46.9374,1,3
23813,2,564.4800,211.6711,1,2
22124,2,34.9800,21.8974,1,2
24849,3,27.7700,17.3839,1,3
28762,2,27.2800,17.0772,1,2
12383,2,5898.2600,2461.3463,2,1
16342,6,143.3900,89.7620,2,3
22293,2,561.4800,209.7931,1,2
13903,3,4511.5425,1925.7911,2,1
23544,6,3971.0125,1534.7345,2,3
16843,3,89.9700,36.5251,1,3
25001,3,49.9700,31.2811,1,3
21623,1,9.9900,6.2537,1,1
14922,1,4.9900,3.1237,1,1
15323,3,804.4700,371.6090,1,3
23481,1,29.9900,18.7737,1,1
23143,3,563.7700,211.2266,1,3
16259,3,2756.5425,1128.1927,2,1
20587,5,2378.9500,1087.7193,1,5
11782,6,151.7500,75.1993,2,3
29094,2,796.3400,293.3229,1,2
28158,3,5997.3300,2331.0116,2,1
22207,3,4921.6900,1834.8694,2,1
17879,5,119.9500,55.2925,2,2
18984,2,94.4800,59.1444,1,2
11845,11,197.2000,123.4468,4,2
20003,3,579.9700,266.1495,1,3
11347,2,13.9800,8.7514,1,2
25433,1,4.9900,3.1237,1,1
15758,4,98.9600,61.9488,2,2
21709,2,1155.4800,429.3139,1,2
23896,2,548.9800,198.4081,1,2
14570,2,39.9800,25.0274,1,2
13319,6,4647.5125,1985.2401,2,3
25954,2,27.2800,17.0772,1,2
15091,2,39.9800,25.0274,1,2
26452,2,59.9800,37.5474,1,2
17447,2,13.9800,5.1914,1,2
29177,2,28.9800,18.1414,1,2
12014,3,3949.9700,1739.4996,2,1
26621,1,28.9900,18.1477,1,1
21540,3,1602.4700,657.4927,2,1
25868,4,5798.0400,2398.7191,2,2
17212,3,61.9700,38.7932,1,3
14195,7,8316.2900,3389.0254,3,2
26764,3,1938.4700,725.5973,2,1
22851,3,4632.8625,1754.2575,2,1
13694,5,105.5600,66.0804,2,2
28018,1,3578.2700,1406.9758,1,1
13176,4,4753.3200,1976.9497,2,2
19127,3,579.9700,266.1495,1,3
27783,3,165.2800,103.4652,1,3
21832,2,39.9800,25.0274,1,2
20813,3,64.4700,40.3581,1,3
29469,2,2393.0600,907.7598,1,2
12157,2,42.9500,26.8867,2,1
16634,5,106.5600,66.7064,2,2
22585,3,553.9700,205.0918,1,3
13929,2,76.9700,48.1832,1,2
25227,2,39.9800,25.0274,1,2
24208,2,1709.9800,620.5477,1,2
28536,2,13.9800,5.1914,1,2
19276,5,2547.9500,954.8085,2,2
23604,1,3.9900,2.4977,1,1
14948,5,2786.5225,1146.9601,2,2
14862,2,32.2800,20.2072,1,2
27932,3,123.4800,77.2984,1,3
11553,1,21.4900,13.4527,1,1
13325,4,4558.5225,1950.9124,2,2
17653,2,39.9800,25.0274,1,2
20561,3,3139.0882,1415.4424,2,1
26395,2,25.4800,15.9504,1,2
16316,4,4659.8025,1771.1219,2,2
12071,5,5973.2400,2508.2837,2,2
22150,1,69.9900,43.8137,1,1
27700,2,39.9800,25.0274,1,2
19210,1,4.9900,3.1237,1,1
17690,1,1700.9900,618.4800,1,1
13445,2,75.9700,26.1772,1,2
23455,2,12.9400,8.1004,1,2
16385,3,64.4700,40.3581,1,3
24975,3,67.9300,42.5241,1,3
12240,2,3964.9800,1744.6077,2,1
16485,2,39.9800,25.0274,1,2
12140,10,118.1700,66.8541,4,2
26180,1,4.9900,3.1237,1,1
14865,1,29.9900,18.7737,1,1
13760,11,197.8100,123.8287,4,2
14965,5,2753.8225,1126.4899,2,2
24875,3,27.7700,17.3839,1,3
12409,2,155.0000,97.0300,2,1
24706,4,578.4600,220.4225,1,4
16216,3,614.4700,287.7465,1,3
26495,2,58.9800,15.5414,1,2
15280,5,3114.9400,1362.4290,2,2
23186,2,548.9800,201.9681,1,2
11035,5,6451.3100,2820.9227,3,1
28015,2,29.4800,18.4544,1,2
22250,2,548.9800,201.9681,1,2
28951,1,9.9900,6.2537,1,1
11971,5,134.4600,84.1718,2,2
20730,3,68.9700,43.1751,1,3
20630,3,74.9800,46.9374,1,3
19110,4,604.9600,286.0814,1,4
18174,2,7.2800,4.5572,1,2
21666,3,828.4700,363.2770,1,3
11656,4,77.2700,48.3709,2,2
24391,3,42.8400,26.8178,1,3
12509,6,82.8500,48.3039,3,2
13007,5,5671.2396,2512.5990,3,1
23870,5,624.9500,249.5252,1,5
15380,5,3145.2600,1377.1211,2,2
27331,1,3.9900,2.4977,1,1
22519,4,921.7700,445.0388,1,4
15449,5,49.5600,31.0244,2,2
14381,3,3330.4175,1459.7007,2,1
23086,2,12.9400,8.1004,1,2
16754,7,3118.6000,1370.4943,2,3
25459,3,553.9700,205.0918,1,3
11135,3,2334.9700,1063.7479,1,3
17321,5,142.4600,85.6198,2,2
18626,6,4644.7475,1957.5901,3,2
17421,3,2376.9600,1090.0337,1,3
22419,3,60.4700,37.8541,1,3
23770,1,4.9900,3.1237,1,1
27431,1,2049.0982,943.2882,1,1
14696,3,42.2800,26.4672,1,3
14596,5,3056.0482,1363.4593,2,2
17252,3,92.9700,33.2591,2,1
25244,3,21.9300,10.1681,1,3
18005,7,5804.8725,2434.6187,3,2
11556,1,21.4900,13.4527,1,1
27600,2,23.7800,14.8862,1,2
19877,1,69.9900,43.8137,1,1
15549,2,574.9800,263.0258,1,2
24291,1,539.9900,196.3404,1,1
19963,3,6054.2200,2315.7855,2,1
25728,2,574.9800,218.2441,1,2
22917,1,4.9900,3.1237,1,1
18589,4,1768.9600,639.6491,1,4
28284,3,563.7700,211.2266,1,3
28184,1,3578.2700,1406.9758,1,1
21935,3,39.4700,24.7081,1,3
20461,4,2492.3200,919.0572,1,4
28553,3,3216.8996,1376.6176,2,1
20063,3,64.9700,40.6711,1,3
24308,5,612.9500,218.6572,1,5
23003,2,32.2800,20.2072,1,2
25327,1,4.9900,3.1237,1,1
17169,1,4.9900,3.1237,1,1
25542,2,13.9800,5.1914,1,2
14112,5,3361.3875,1479.0879,2,2
24022,2,561.4800,209.7931,1,2
14444,2,30.9700,15.8272,1,2
25828,3,1873.5782,705.7798,2,1
21082,4,98.9600,38.5928,1,4
12993,5,96.2500,60.2523,3,1
15632,8,5245.0600,2114.7951,3,2
21583,4,1214.4600,442.8793,1,4
26747,3,1938.4700,725.5973,2,1
18357,3,2309.9700,1052.3861,1,3
28098,2,1249.8400,481.6029,1,2
28267,3,64.4700,40.3581,1,3
22834,2,12.9800,4.5654,1,2
11473,2,62.9800,14.4854,1,2
12924,4,90.9500,35.5546,1,4
16737,1,4.9900,3.1237,1,1
25559,4,1253.0682,491.0437,2,2
12907,2,141.9800,88.8795,1,2
20046,8,691.9100,320.7160,1,8
15718,3,63.9700,40.0451,2,1
13617,5,141.9100,69.0395,3,1
22877,2,5962.3400,2309.1079,2,1
12598,3,42.9700,23.3391,2,1
27205,1,2049.0982,943.2882,1,1
16926,4,44.9500,24.5786,2,2
22728,3,149.9300,93.8562,1,3
18400,6,2409.9500,1110.6853,1,6
16628,4,187.5800,117.4250,2,2
11261,4,6650.6000,2752.7934,3,1
15589,5,4416.3796,2027.8535,2,2
29263,2,38.9800,24.4014,1,2
13033,4,45.9500,25.2046,1,4
27789,3,553.9700,205.0918,1,3
18901,1,35.0000,21.9100,1,1
27391,2,33.9800,21.2714,1,2
24497,3,71.5800,44.8090,1,3
16007,2,2329.9900,1064.9187,1,2
29429,3,60.4700,37.8541,1,3
22459,1,539.9900,196.3404,1,1
22977,3,69.9700,43.8011,1,3
28224,3,6016.3300,2321.5256,2,1
19419,3,1602.4700,657.4927,2,1
20421,3,118.9700,53.0951,1,3
28911,1,4.9900,3.1237,1,1
20939,2,13.9800,8.7514,1,2
18383,2,13.9800,5.1914,1,2
21457,3,69.9700,43.8011,1,3
13654,2,56.9700,35.6632,1,2
28393,4,4539.4600,1908.2772,2,2
27706,3,553.9700,205.0918,1,3
19001,4,91.9500,57.5606,2,2
29329,1,53.9900,12.4177,1,1
25015,4,2461.5500,950.6345,1,4
12031,1,769.4900,349.7116,1,1
26873,2,1249.8400,481.6029,1,2
17481,5,126.9400,79.4643,2,2
23979,2,6.2800,3.9312,1,2
14487,2,39.9800,25.0274,1,2
15074,2,85.4800,53.5105,1,2
26286,6,3308.1682,1430.6690,2,3
11931,7,234.4400,107.1672,2,3
27909,2,548.9800,201.9681,1,2
24915,3,2145.9175,817.8422,2,1
25602,3,1763.9700,632.9654,1,3
26435,3,1957.4700,716.1113,2,1
13451,1,21.9800,13.7595,1,1
24766,3,71.5800,44.8090,1,3
13551,5,5622.9182,2486.0475,3,1
25453,2,1170.4800,418.9079,1,2
15174,5,99.9000,62.5373,1,5
19316,2,2701.4275,1013.2683,2,1
19150,4,65.9500,41.2846,2,2
27806,1,3.9900,2.4977,1,1
11513,5,863.9500,408.8434,1,5
16445,3,3242.8300,1293.0489,2,1
18483,3,6056.6100,2317.2816,2,1
20790,2,14.9800,9.3774,1,2
27288,3,4442.1582,1851.0480,2,1
18632,3,32.2700,20.2009,1,3
17278,3,4382.7500,1778.5911,2,1
21188,4,123.9600,56.2188,1,4
19834,2,119.9800,55.3114,1,2
11178,6,144.7600,90.6196,2,3
16760,3,67.9700,17.6091,1,3
24397,3,38.8800,24.3388,1,3
13820,3,5908.2600,2471.8945,2,1
18148,3,1518.5782,647.1612,2,1
14069,6,173.9400,65.7342,2,3
21941,2,1174.4800,419.8279,1,2
23564,2,34.9800,21.8974,1,2
26120,5,3335.2396,1443.9180,2,2
21792,4,114.4600,51.8558,1,4
15692,7,8392.3000,3432.3195,3,2
26020,4,1932.4600,721.8350,2,2
16525,3,4752.7500,1826.8037,2,1
21692,2,14.9800,9.3774,1,2
11264,8,3182.2700,1371.4879,2,4
15592,2,59.9800,37.5474,2,1
13969,3,77.2700,28.5749,2,1
24248,5,2770.5225,1087.8742,2,2
14822,3,4397.7500,1768.1851,2,1
23644,2,39.9800,25.0274,1,2
15841,3,3105.2700,1352.0874,2,1
12784,5,5985.2200,2515.7832,2,2
20773,2,30.9700,15.8272,1,2
19754,2,78.9800,45.8814,1,2
13803,3,186.2800,116.6112,1,3
14321,3,77.2700,28.5749,2,1
29077,3,63.9700,40.0451,1,3
23126,4,45.2200,28.3076,1,4
11765,5,8143.0300,3456.3578,3,1
12283,6,5582.9082,2457.4412,3,2
21088,2,30.4800,15.5204,1,2
27039,1,4.9900,3.1237,1,1
14235,8,5682.1996,2519.4599,3,2
26638,4,4518.1482,1878.8217,2,2
24231,3,563.7700,211.2266,1,3
22310,3,93.9700,37.4451,1,3
28559,1,2049.0982,943.2882,1,1
23329,2,39.9800,25.0274,1,2
19167,1,1120.4900,407.4102,1,1
14839,5,156.2500,78.0163,2,2
13216,3,96.4600,40.5879,1,3
21706,4,99.9600,42.7788,1,4
17378,2,39.9800,25.0274,1,2
16359,2,7.2800,4.5572,1,2
20687,1,9.9900,6.2537,1,1
15858,2,7.2800,4.5572,1,2
22608,3,1744.9700,642.4514,1,3
25250,5,1883.5582,733.4072,2,2
19299,3,1587.4075,665.3199,2,1
28058,1,21.4900,13.4527,1,1
23730,3,4828.1100,1888.5787,2,1
13302,2,56.9700,35.6632,1,2
17630,1,4.9900,3.1237,1,1
23581,3,69.9700,43.8011,1,3
22107,2,71.9700,25.2572,1,2
17779,10,4250.2075,1830.3031,3,3
23063,3,37.2700,23.3309,1,3
20335,1,69.9900,43.8137,1,1
11679,4,145.9600,69.9909,2,2
12698,6,6786.7496,2921.4094,3,2
25768,3,75.4700,27.4481,1,3
17112,2,6.2800,3.9312,1,2
26787,3,60.4700,37.8541,1,3
24082,2,39.9800,25.0274,1,2
18131,3,3021.3782,1341.7559,2,1
18612,2,119.9800,55.3114,1,2
18526,4,2317.9200,1057.3628,1,4
20936,3,1134.4700,416.1616,1,3
20332,2,78.9800,49.4414,1,2
15672,3,89.9700,36.5251,1,3
20000,2,4495.4800,1884.3058,2,1
13989,2,46.4700,29.0902,1,2
22356,3,49.9700,31.2811,1,3
17192,6,6977.5825,2874.9482,3,2
21520,3,32.2700,20.2009,1,3
16256,3,81.9600,51.3069,2,1
28699,2,777.3400,302.8089,1,2
12469,1,49.9900,11.4977,1,1
28138,2,7.2800,4.5572,1,2
14550,3,48.9700,27.0951,1,3
28161,1,3578.2700,1406.9758,1,1
24437,4,2427.0400,925.4712,1,4
13362,2,4476.5525,1903.8874,2,1
14527,1,4.9900,3.1237,1,1
13053,2,76.9700,48.1832,1,2
