CustomerKey,AverageVisitPerMonth,AverageSpentEachMonth,TotalVisit,TotalMonth
13989,2,46.4700,2,1
27471,3,1386.4800,3,1
12861,2,2197.0291,5,2
11387,2,2319.6000,6,3
28699,2,777.3400,2,1
17988,3,59.9200,3,1
28161,1,3578.2700,1,1
25104,1,1509.1650,3,2
16777,2,124.9900,2,1
18772,2,78.9800,2,1
28851,1,3578.2700,1,1
16448,2,2302.2975,6,3
17467,1,4.9900,1,1
24414,3,2398.0500,3,1
23226,4,588.9600,4,1
25390,3,1274.3300,3,1
11304,2,61.1050,5,2
19462,2,29.4800,2,1
17796,2,1960.5112,5,2
17298,2,87.2250,5,2
23916,1,3.9900,1,1
26080,1,24.9900,1,1
11994,1,2723.0100,5,3
29306,1,2384.0700,1,1
16322,2,28.9800,2,1
18941,2,123.9800,2,1
23269,2,574.9800,2,1
14613,2,800.7791,5,2
19631,1,2639.6300,2,2
15303,1,1538.9900,2,2
17753,3,1540.1450,6,2
24245,3,17.2700,3,1
22081,1,29.9900,1,1
16087,4,2369.9700,4,1
18251,2,3017.8000,4,2
19917,2,1684.7037,5,2
26409,2,67.4900,2,1
24935,3,38.8800,3,1
18443,3,60.4700,3,1
16279,3,48.9700,3,1
20607,2,23.7800,2,1
22771,3,76.9600,3,1
23461,2,34.9800,2,1
21297,2,1735.9800,2,1
15320,2,1576.4800,5,2
20229,3,69.9700,3,1
14679,2,43.9800,4,2
26704,2,33.9800,2,1
18191,1,47.2350,3,2
17358,3,1728.2700,3,1
12449,3,2351.9600,3,1
23100,2,1503.5600,4,2
28101,2,78.9800,2,1
21795,5,613.4500,5,1
16717,3,77.9366,10,3
28742,3,2428.0500,3,1
19396,4,1169.4600,4,1
19757,1,18.6350,3,2
21626,3,134.9800,3,1
18755,3,86.9600,3,1
20793,3,1205.4700,3,1
21231,1,1968.2712,3,2
20152,1,2071.3750,3,2
26140,2,958.7300,4,2
25499,2,38.9800,2,1
12718,4,103.9600,4,1
25702,2,2419.0600,2,1
12280,2,2961.6150,5,2
27268,1,2049.0982,1,1
11885,1,2950.2750,3,2
17922,3,2410.8600,6,2
17627,2,1510.5112,5,2
24869,2,39.9800,2,1
26973,2,38.9800,2,1
11244,3,1793.9375,12,4
29137,2,2419.0600,2,1
22064,1,69.9900,1,1
24228,3,15.2300,3,1
16153,2,39.9800,2,1
24666,1,2185.3050,3,2
13846,1,2966.6250,3,2
12154,2,2399.2650,5,2
28304,3,91.9700,3,1
23395,3,553.9700,3,1
14882,3,1854.5782,3,1
12011,3,2367.9050,6,2
23538,1,2099.1650,3,2
20667,3,1775.9700,3,1
27663,2,3023.6600,4,2
13720,2,1155.4800,2,1
20026,4,1212.9700,4,1
11370,1,39.9850,3,2
14049,3,1763.5598,9,3
19791,2,3029.1050,4,2
22705,2,38.9800,2,1
12844,2,56.9700,2,1
21500,3,22.9300,3,1
11321,1,18.6450,2,2
21921,1,2071.3750,3,2
19193,2,804.6987,5,2
21357,3,1205.4700,3,1
28539,2,119.9800,2,1
14318,2,69.2250,5,2
28868,2,28.9800,2,1
24540,3,69.9700,3,1
11009,2,4045.6650,5,2
15884,2,39.9800,2,1
22831,2,39.9800,2,1
19522,3,63.9700,3,1
28178,1,3578.2700,1,1
20355,2,78.9800,2,1
15194,3,1586.9700,6,2
22190,3,37.2700,3,1
29011,2,2167.3000,4,2
16027,3,3826.3996,3,1
14553,2,73.9750,5,2
23664,2,1970.7662,4,2
27537,2,2234.7348,4,2
18881,3,2359.9800,3,1
25230,3,80.9600,3,1
27394,2,30.4800,2,1
11573,1,34.9900,1,1
23976,1,4.9900,1,1
24995,1,4.9900,1,1
27866,3,2398.0500,3,1
26847,3,60.4700,3,1
25373,3,71.5800,3,1
21483,3,1205.4700,3,1
14991,3,3353.2850,6,2
27411,2,23.7800,2,1
20919,2,6.2800,2,1
17029,3,1759.9700,3,1
23521,1,21.9800,1,1
13611,3,38.8800,3,1
12137,2,46.1350,4,2
29449,1,3399.9900,1,1
22957,2,39.9800,2,1
13156,2,1331.8448,4,2
17484,1,63.4800,3,2
18065,1,77.7350,3,2
22393,4,588.9600,4,1
17046,2,2233.8700,4,2
21374,2,7.2800,2,1
25937,5,1299.5582,5,1
29246,4,88.4600,4,1
24918,1,1060.4637,2,2
13408,4,3396.0591,8,2
15572,1,34.8500,5,3
26392,3,60.4700,3,1
19900,2,27.2800,2,1
14630,1,4.9900,1,1
11682,2,126.4900,4,2
16010,2,7.2800,2,1
26830,3,553.9700,3,1
22502,2,1735.9800,2,1
28994,1,24.9900,1,1
15901,1,688.4850,3,2
24557,3,69.9700,3,1
23773,3,88.9700,3,1
19319,2,1281.2300,4,2
25811,4,86.4500,4,1
17155,2,13.9800,2,1
27975,3,83.4700,3,1
23083,5,49.9000,5,1
16591,2,68.9800,4,2
14427,3,2817.0866,10,3
25247,1,4.9900,1,1
11447,2,2692.6733,6,3
17939,3,37.2700,3,1
18629,1,24.9900,1,1
27285,1,782.9900,1,1
16465,3,1635.8950,7,2
25121,1,1077.9587,3,2
26956,4,607.9600,4,1
16136,1,564.9900,1,1
24792,2,2419.0600,2,1
29120,3,49.9700,3,1
20464,3,22.9300,3,1
22628,4,562.9600,4,1
18300,1,32.4400,3,2
21938,2,14.9800,2,1
17610,2,39.9800,2,1
15446,3,32.2700,3,1
13282,2,56.9700,2,1
24102,3,1779.4700,3,1
11118,2,41.2666,8,3
19774,3,148.4700,3,1
26266,4,93.4600,4,1
28430,3,42.9700,3,1
23412,2,1793.4050,5,2
12592,2,25.9800,4,2
14756,2,794.2841,4,2
19084,2,3046.6000,5,2
21248,2,34.9800,2,1
16920,1,1700.9900,1,1
14324,4,5121.4282,4,1
19897,3,596.9600,3,1
24165,1,1523.4200,3,2
27036,2,7.2800,2,1
17195,2,1665.3337,4,2
22768,4,600.4600,4,1
17026,5,130.6950,10,2
28433,1,32.6000,1,1
11453,2,2725.6600,6,3
21463,3,23.9700,3,1
12758,3,74.9800,3,1
25562,1,619.5441,2,2
25639,3,1228.8300,3,1
14155,1,2996.6300,3,2
12927,2,54.2300,5,2
15798,2,49.4800,4,2
16857,2,54.9800,2,1
15629,2,39.9800,2,1
13096,4,76.8933,13,3
24334,2,574.9800,2,1
26867,3,1728.2700,3,1
25393,1,2443.3500,1,1
25808,4,77.9600,4,1
20235,2,34.9800,2,1
13986,2,946.9537,4,2
18669,1,69.9900,1,1
11530,2,63.7555,26,9
22691,3,2457.3300,3,1
11284,2,27.7400,5,2
28264,1,2998.6650,3,2
22937,1,2089.6650,3,2
15967,1,4.9900,1,1
19651,4,59.2500,4,1
18423,1,4.9900,1,1
22353,2,39.9800,2,1
28848,1,2181.5625,1,1
21125,3,27.7700,3,1
14739,4,1500.8682,4,1
20312,1,4.9900,1,1
21878,2,2331.8962,5,2
15214,3,2245.4398,6,2
19007,1,69.9900,1,1
29323,2,78.9800,2,1
16780,2,54.9800,2,1
23750,2,1155.4800,2,1
27451,3,37.4300,3,1
13740,2,56.9700,2,1
25977,1,2312.4150,3,2
25224,2,7.2800,2,1
26790,3,27.7700,3,1
23919,3,58.4700,3,1
24411,3,71.5800,3,1
18085,4,1764.9600,4,1
11868,2,49.4020,11,5
23352,1,539.9900,1,1
16611,2,37.7650,4,2
27849,2,39.9800,2,1
15137,3,80.9700,6,2
13342,3,32.2200,3,1
13571,3,144.4700,3,1
12681,1,2261.3760,5,3
20710,2,1620.1600,4,2
16382,2,59.9800,2,1
11699,2,61.1250,5,2
18254,1,3010.8100,2,2
19236,2,119.9800,2,1
14908,2,39.9800,2,1
12097,2,59.5500,10,4
21294,1,9.9900,1,1
11115,2,37.9033,6,3
29017,1,3578.2700,1,1
17856,3,32.2700,3,1
18838,3,2376.9600,3,1
26561,2,668.4800,4,2
15154,1,54.9850,3,2
19067,2,1690.4537,4,2
26206,2,2478.3400,2,1
23335,2,32.2800,2,1
12452,2,2967.7750,4,2
29432,5,1307.3100,5,1
26037,2,38.9800,2,1
18898,3,74.9800,3,1
14985,2,29.9800,2,1
22124,2,34.9800,2,1
22462,3,553.9700,3,1
27680,4,35.7200,4,1
23767,2,13.9800,2,1
16196,2,2412.4533,7,3
17670,1,539.9900,1,1
22293,2,561.4800,2,1
24563,2,6.2800,2,1
21065,2,774.5550,5,2
17839,1,17.4850,3,2
13511,5,6012.2300,5,1
28204,2,2419.0600,2,1
23936,4,123.9600,4,1
20541,2,1174.4800,2,1
16213,2,51.5133,6,3
20481,2,1170.4800,2,1
15323,3,804.4700,3,1
24809,2,2419.0600,2,1
27620,3,88.9700,3,1
14095,4,1802.2075,4,1
29094,2,796.3400,2,1
11928,1,23.9700,3,2
16797,4,1732.2600,4,1
24225,2,93.4900,2,1
15569,2,3077.9800,2,1
19482,1,927.2891,3,2
12343,1,1855.9760,4,3
22708,3,88.9700,3,1
15781,2,1604.9700,5,2
12512,1,8.9900,1,1
21709,2,1155.4800,2,1
25147,2,39.9800,2,1
14570,2,39.9800,2,1
19313,2,1266.7300,4,2
21234,2,119.9800,2,1
17255,2,2221.1200,4,2
26452,2,59.9800,2,1
28095,1,2.2900,1,1
26621,1,28.9900,1,1
17424,4,2423.4800,4,1
24978,4,155.0800,4,1
14401,3,15.2300,3,1
20650,2,1174.4800,2,1
21540,1,801.2350,3,2
25868,2,2899.0200,4,2
17212,3,61.9700,3,1
24351,2,2393.0600,2,1
28679,2,27.2800,2,1
27205,1,2049.0982,1,1
13680,2,2974.1200,5,2
22877,1,2981.1700,2,2
18008,2,1229.5341,4,2
20066,2,1170.4800,2,1
15738,3,166.2800,3,1
24394,2,36.5900,2,1
16628,2,93.7900,4,2
11759,1,4027.0250,3,2
29263,2,38.9800,2,1
22920,4,91.9500,4,1
27789,3,553.9700,3,1
15984,1,1562.4800,3,2
27391,2,33.9800,2,1
17550,1,4.9900,1,1
19542,3,579.9700,3,1
13113,2,2277.4698,7,3
11098,1,29.6533,4,3
29475,1,3399.9900,1,1
18068,2,2439.9900,2,1
28247,1,2981.1700,2,2
28788,1,8.9900,1,1
20083,2,39.9800,2,1
20421,3,118.9700,3,1
19024,4,699.9700,4,1
20939,2,13.9800,2,1
19465,1,4.9900,1,1
21480,2,39.9800,2,1
18609,3,1785.9700,3,1
11639,2,63.6300,5,2
26332,2,49.4800,2,1
12910,2,56.9700,2,1
12572,1,1305.7048,2,2
23979,2,6.2800,2,1
23292,2,34.9800,2,1
28450,3,68.9700,3,1
27909,2,548.9800,2,1
14925,1,1360.7762,2,2
22751,4,133.4700,4,1
15028,1,1913.1998,3,2
26435,1,978.7350,3,2
13451,1,21.9800,1,1
24766,3,71.5800,3,1
24520,3,2462.5500,3,1
25994,2,2313.0550,5,2
25453,2,1170.4800,2,1
22233,1,2998.6650,3,2
27806,1,3.9900,1,1
11513,5,863.9500,5,1
24105,2,2419.0600,2,1
25791,3,60.4700,3,1
18483,1,3028.3050,3,2
20524,3,68.9700,3,1
21998,2,56.9800,2,1
20006,2,1155.4800,2,1
28662,2,2413.5500,4,2
29203,4,4334.6000,4,1
11301,2,65.6300,5,2
22539,4,98.9600,4,1
17009,3,2351.9600,3,1
25038,2,2438.0600,2,1
12054,2,80.5060,11,5
17315,1,3015.3050,3,2
12987,1,2253.1565,4,3
23564,2,34.9800,2,1
25579,2,39.9800,2,1
21692,2,14.9800,2,1
25181,1,32.6000,1,1
26020,2,966.2300,4,2
13528,2,2265.5198,5,2
15443,2,7.2800,2,1
14510,2,1518.1841,5,2
13969,1,38.6350,3,2
23166,3,556.9300,3,1
23707,3,565.4700,3,1
27494,2,976.2250,5,2
28035,1,69.9900,1,1
22648,2,2475.9500,2,1
24640,2,2419.0600,2,1
15841,1,1552.6350,3,2
18712,1,12.1350,2,2
23690,2,38.9800,2,1
21769,2,603.4900,2,1
19777,2,119.9800,2,1
25682,2,38.9800,2,1
25164,2,34.8900,2,1
14799,2,81.4750,5,2
11742,2,2957.7700,5,2
23149,2,32.2800,2,1
13757,3,86.9600,3,1
29077,3,63.9700,3,1
12283,2,1860.9694,6,3
15678,3,2407.7800,10,3
17152,2,12.9400,2,1
28559,1,2049.0982,1,1
26638,2,2259.0741,4,2
22310,3,93.9700,3,1
13216,3,96.4600,3,1
15858,2,7.2800,2,1
14281,3,2373.1500,7,2
27265,1,782.9900,1,1
20295,2,1174.4800,2,1
24623,1,32.6000,1,1
16900,2,7.2800,2,1
17238,1,73.7400,3,2
23581,3,69.9700,3,1
24122,1,4.9900,1,1
19253,1,770.2137,2,2
17779,3,1416.7358,10,3
22107,2,71.9700,2,1
16399,3,32.2700,3,1
23063,3,37.2700,3,1
26976,4,791.3200,4,1
14384,3,93.9700,3,1
12698,2,2262.2498,6,3
17441,4,2404.9500,4,1
21354,1,1323.1998,3,2
26097,2,2886.5200,4,2
28018,1,3578.2700,1,1
15426,3,57.9600,7,2
20836,1,969.2350,3,2
19127,3,579.9700,3,1
12157,1,21.4750,2,2
24749,3,64.9700,3,1
16093,3,554.9700,3,1
21895,1,2328.7562,3,2
26223,4,2407.0400,4,1
17567,2,1709.9800,2,1
11224,1,2228.5300,5,3
15552,2,713.2300,5,2
24208,2,1709.9800,2,1
19880,1,69.9900,1,1
13866,3,2319.7562,7,2
18194,1,42.9800,3,2
26850,2,53.9800,2,1
22522,1,539.9900,1,1
15340,2,52.0133,8,3
24537,4,2511.3200,4,1
19668,2,119.9800,2,1
13631,4,3408.5591,8,2
28324,2,548.9800,2,1
28865,3,31.2700,3,1
23996,2,1372.2612,5,2
13325,2,2279.2612,4,2
17653,2,39.9800,2,1
25917,2,2349.9100,4,2
16316,2,2329.9012,4,2
22150,1,69.9900,1,1
15011,3,89.9700,3,1
17882,3,32.2700,3,1
13445,2,75.9700,2,1
16508,3,83.9700,3,1
23455,2,12.9400,2,1
17713,3,69.9700,3,1
27746,4,628.9700,4,1
12240,1,1982.4900,2,2
16485,2,39.9800,2,1
27577,1,3578.2700,1,1
23624,3,62.9700,3,1
15111,2,78.9800,2,1
25021,2,777.2037,4,2
26180,1,4.9900,1,1
26349,2,27.2800,2,1
24875,3,27.7700,3,1
13637,3,3388.5641,6,2
14842,5,99.9400,5,1
12409,1,77.5000,2,2
17982,2,769.2791,5,2
14673,2,2558.8748,4,2
26495,2,58.9800,2,1
24706,4,578.4600,4,1
19548,3,1183.4700,3,1
15280,2,1557.4700,5,2
11971,2,67.2300,5,2
18964,1,69.9900,1,1
20438,3,69.9700,3,1
19356,4,78.9600,4,1
19110,4,604.9600,4,1
20584,2,1570.1350,4,2
21666,3,828.4700,3,1
11656,2,38.6350,4,2
23893,2,58.9800,2,1
11158,3,2395.9600,3,1
27308,2,6.2800,2,1
13199,2,35.0633,8,3
21022,1,539.9900,1,1
25459,3,553.9700,3,1
28705,2,777.3400,2,1
16754,3,1559.3000,7,2
18795,3,1198.9700,3,1
17321,2,71.2300,5,2
27139,4,1282.8200,4,1
11327,2,2957.7700,5,2
24062,1,28.9900,1,1
15755,1,2202.0391,3,2
22419,3,60.4700,3,1
28782,1,53.9900,1,1
25267,2,25.4800,2,1
13883,1,1510.5212,3,2
17129,2,1735.9800,2,1
23793,3,38.8800,3,1
22227,2,34.9800,2,1
28974,1,24.9900,1,1
16239,2,39.9800,2,1
21835,4,2360.9500,4,1
21337,3,49.9700,3,1
25536,1,21.4900,1,1
29366,2,2419.0600,2,1
25665,1,4.9900,1,1
23309,2,59.9800,2,1
27892,4,649.4600,4,1
20753,1,539.9900,1,1
27102,1,782.9900,1,1
28576,2,39.9800,2,1
28221,1,3578.2700,1,1
11218,1,19.7900,3,2
20109,2,1155.4800,2,1
25519,2,39.9800,2,1
25350,3,32.2700,3,1
14467,2,39.9800,2,1
21082,4,98.9600,4,1
12993,2,48.1250,5,2
15655,2,1376.9112,5,2
22811,2,34.9800,2,1
26747,1,969.2350,3,2
21583,4,1214.4600,4,1
18357,3,2309.9700,3,1
21775,3,69.9700,3,1
18211,1,32.9800,3,2
12801,2,29.4800,2,1
16883,3,48.9700,3,1
16737,1,4.9900,1,1
28891,2,38.9800,2,1
23876,2,36.5900,2,1
19940,1,1720.2137,3,2
24268,3,49.9700,3,1
14198,2,2769.5300,7,3
19608,5,68.4500,5,1
18526,4,2317.9200,4,1
15672,3,89.9700,3,1
20000,1,2247.7400,2,2
14636,1,769.2891,3,2
18466,2,48.9800,4,2
22794,2,27.2800,2,1
14782,3,66.9600,3,1
15864,1,34.5166,5,3
16110,3,650.4700,3,1
23684,2,34.9800,2,1
20192,2,1155.4800,2,1
17338,3,30.7200,9,3
16256,1,40.9800,3,2
28138,2,7.2800,2,1
13554,1,1880.4165,4,3
22210,1,35.0000,1,1
21191,1,2084.6650,3,2
14527,1,4.9900,1,1
17773,1,1375.7087,3,2
24437,4,2427.0400,4,1
23418,2,1700.0112,5,2
13053,2,76.9700,2,1
23249,3,49.9700,3,1
25911,1,2181.5625,1,1
29349,2,38.9800,2,1
26103,3,32.2700,3,1
19439,3,2174.9441,7,2
14029,2,56.9700,2,1
20693,2,1155.4800,2,1
17965,1,1500.5212,3,2
12555,3,68.9700,3,1
12884,1,2950.2750,3,2
26993,2,38.9800,2,1
22665,2,586.9700,2,1
22336,4,600.4600,4,1
26664,2,123.9800,2,1
29220,1,24.9900,1,1
28722,2,119.9800,2,1
11410,2,2232.0341,5,2
24892,2,7.2800,2,1
11802,2,43.0580,12,5
12300,2,3310.6750,10,4
16130,3,61.9600,3,1
28330,2,10.2400,2,1
27248,3,36.2700,3,1
23810,2,32.2800,2,1
14656,5,3084.0582,5,1
18855,2,1155.4800,2,1
11785,1,37.4900,3,2
16694,3,39.1000,6,2
28078,2,3005.6550,5,2
23123,2,39.9800,2,1
18168,2,2302.5175,6,3
12426,4,99.4700,4,1
17381,2,173.9650,4,2
27560,1,782.9900,1,1
23641,3,64.4700,3,1
19734,2,119.9800,2,1
21649,3,553.9700,3,1
17696,2,39.9800,2,1
18778,2,39.9800,2,1
20770,3,49.9700,3,1
20252,3,69.9700,3,1
15907,1,4.9900,1,1
15220,2,2192.0391,4,2
14341,3,61.0300,14,4
22167,2,123.9800,2,1
29034,4,190.2700,4,1
22605,2,1750.9800,2,1
15612,2,39.9850,4,2
22854,1,2329.9512,3,2
28596,1,7.9500,1,1
24328,2,574.9800,2,1
11344,2,2706.6033,7,3
16299,1,4.9900,1,1
25645,1,21.4900,1,1
13259,3,1963.3725,14,4
14138,5,4444.2200,5,1
24079,2,39.9800,2,1
27122,3,786.3300,3,1
27763,4,785.3200,4,1
26681,1,1406.8848,2,2
12223,1,34.9900,1,1
26289,2,29.9800,2,1
25207,4,86.9500,4,1
18652,2,13.9800,2,1
19814,2,589.9800,2,1
21380,2,1367.7662,4,2
21523,2,38.9800,2,1
14859,2,20.1300,4,2
12867,2,4366.4096,2,1
25410,1,2384.0700,1,1
15094,3,3554.4362,7,2
22041,2,2083.6150,5,2
13385,3,2274.2512,6,2
17086,1,2097.1650,3,2
29160,2,11.9400,2,1
16568,3,69.9700,3,1
11470,1,2172.0441,2,2
20126,1,69.9900,1,1
11911,1,20.8200,4,3
20567,1,1537.0391,3,2
17899,1,29.9900,1,1
26555,2,27.2800,2,1
13179,3,63.3900,10,3
21208,2,39.9800,2,1
26163,2,123.9800,2,1
17507,3,68.9700,3,1
15941,1,1552.6350,3,2
11613,2,2190.6948,4,2
14012,2,1749.9727,7,3
18340,2,39.9800,2,1
14653,2,773.7841,4,2
27637,3,68.9700,3,1
18981,2,78.9800,2,1
29409,3,36.2700,3,1
16425,1,1906.2308,4,3
25081,2,777.3400,2,1
24689,2,1155.4800,2,1
23607,2,2451.3000,2,1
22980,1,29.9900,1,1
15486,2,39.9800,2,1
25851,1,24.9900,1,1
19422,1,909.7941,2,2
24377,4,3945.5325,4,1
24832,1,2181.5625,1,1
13070,2,56.9700,2,1
28390,1,3374.9900,1,1
20896,3,1957.4700,3,1
14968,3,48.9700,3,1
24454,1,21.4900,1,1
12114,2,2359.5100,5,2
17524,2,2316.9700,2,1
11032,3,2175.1866,10,3
27434,3,36.2700,3,1
28908,3,33.4300,3,1
11596,3,49.9700,3,1
23498,1,4.9900,1,1
20378,2,119.9800,2,1
22997,4,607.9600,4,1
27325,4,201.2700,4,1
16050,2,38.4700,5,2
15171,2,2196.0091,5,2
26933,2,1223.8400,2,1
28407,1,3374.9900,1,1
17587,1,4.9900,1,1
14089,2,946.9537,4,2
18025,3,37.2700,3,1
12615,1,1887.7432,5,3
13697,3,3242.8350,7,2
23435,1,1958.7712,3,2
16943,3,37.9300,3,1
16551,3,2516.3800,7,2
21961,3,42.2800,3,1
20879,3,1642.1500,6,2
11141,2,56.9800,5,2
15469,2,39.9800,2,1
11988,2,2692.6733,6,3
26478,2,49.4800,2,1
17398,2,2354.9800,2,1
23232,1,1120.4900,1,1
27952,3,2479.9400,3,1
19296,2,1273.9750,5,2
13368,2,71.9700,2,1
16442,2,2461.6450,4,2
23106,3,1978.0062,6,2
25098,4,1251.1200,4,1
28516,3,563.7700,3,1
14450,2,180.9800,2,1
22024,3,23.9700,3,1
21852,1,4.9900,1,1
15924,2,1914.6675,6,3
19170,4,1151.7600,4,1
24580,3,596.9600,3,1
12741,2,39.9800,2,1
17069,2,2213.3700,4,2
25725,2,2419.0600,2,1
21397,3,49.9700,3,1
21005,2,25.4800,2,1
25333,3,100.0900,3,1
16677,2,13.9800,2,1
13823,1,1797.7700,5,3
18151,2,76.9700,2,1
22479,4,600.4600,4,1
26807,3,68.9700,3,1
19923,1,24.9900,1,1
24251,1,1491.6700,2,2
28579,2,7.2800,2,1
19625,1,26.3850,3,2
14215,2,1888.6294,8,3
18543,2,1735.9800,2,1
15297,2,39.9800,2,1
22871,2,561.4800,2,1
24142,2,7.2800,2,1
15652,2,1720.0266,6,3
17218,3,2302.5208,9,3
11384,3,48.9700,3,1
12781,2,2329.9800,2,1
18523,2,80.4700,5,2
22791,4,600.4600,4,1
17049,1,2173.8800,2,2
28410,3,60.4700,3,1
15821,2,30.9700,2,1
28241,4,130.4600,4,1
22960,1,4.9900,1,1
12950,1,2380.1600,3,2
27013,3,36.2700,3,1
24188,2,12.9400,2,1
25539,3,1277.8300,3,1
14424,2,2332.9541,7,3
14178,3,86.5800,3,1
25662,3,94.9700,3,1
21563,2,39.9900,2,1
18231,2,2414.9900,2,1
11722,2,76.7300,5,2
28702,5,1193.4500,5,1
22499,2,23.7800,2,1
12612,2,1885.9694,6,3
26936,2,1249.8400,2,1
17295,2,2196.3700,4,2
26000,3,32.2700,3,1
27228,1,2071.4196,1,1
21317,5,108.9500,5,1
11138,2,39.4850,4,2
20089,1,4.9900,1,1
21025,3,69.9700,3,1
18861,2,133.4900,2,1
23727,2,34.9800,2,1
18154,5,66.4400,5,1
27474,3,60.4700,3,1
14716,2,1766.7533,6,3
20504,4,119.9600,4,1
19459,1,1739.3887,3,2
28164,1,3578.2700,1,1
13242,2,56.9700,2,1
15406,2,7.2800,2,1
17985,2,2005.5533,6,3
25124,3,64.4700,3,1
26077,2,7.2800,2,1
24434,3,2398.0500,3,1
26767,1,665.9850,3,2
15114,2,2306.2908,7,3
26598,2,33.9800,2,1
24603,2,39.9800,2,1
16588,2,2331.5275,8,3
15990,1,1549.9800,3,2
26306,1,1400.2191,3,2
21978,2,37.2900,2,1
16880,4,2343.9600,4,1
14945,2,2130.1200,4,2
11307,2,2982.1100,5,2
22668,2,1174.4800,2,1
23558,2,34.9800,2,1
21394,1,2328.7562,3,2
19230,2,78.9800,2,1
27643,2,54.9800,2,1
19628,2,3017.8000,4,2
17464,4,1784.9600,4,1
21102,4,793.4600,4,1
20610,1,3010.8100,2,2
18938,1,69.9900,1,1
27935,4,113.9600,4,1
18446,1,21.4900,1,1
17756,2,1357.7037,4,2
19920,4,91.9600,4,1
22084,3,69.9700,3,1
29117,1,9.9900,1,1
26229,2,2419.0600,2,1
19399,3,75.7150,6,2
20395,3,1179.9700,3,1
16173,2,21.6050,5,2
26538,1,2232.2398,3,2
27534,1,2071.4196,1,1
22101,2,32.2800,2,1
15131,4,81.2600,4,1
26060,1,2897.0250,3,2
13657,2,2409.6500,5,2
19568,2,3030.2500,5,2
12429,1,35.0000,1,1
20796,3,88.9700,3,1
18921,2,94.4800,2,1
28762,2,27.2800,2,1
24849,3,27.7700,3,1
22270,4,608.9600,4,1
12260,2,120.8800,5,2
27703,1,4.9900,1,1
16342,3,71.6950,6,2
25891,1,2879.5300,2,2
13903,1,2255.7712,3,2
20627,2,3022.2950,5,2
21623,1,9.9900,1,1
24955,1,742.3500,1,1
19153,1,69.9900,1,1
29392,2,2393.0600,2,1
23481,1,29.9900,1,1
16989,1,2319.9900,1,1
22253,2,1174.4800,2,1
24417,6,2467.0200,6,1
29286,2,13.9800,2,1
17925,1,2349.3800,2,2
28012,2,7.2800,2,1
13010,2,1905.5065,8,3
19980,2,94.4800,2,1
16067,6,664.8900,6,1
12320,2,38.9800,4,2
11324,2,2972.6150,4,2
11845,2,49.3000,11,4
23206,3,69.9700,3,1
12841,1,2966.6250,3,2
28350,2,13.9800,2,1
12535,1,8.9900,1,1
27119,3,1228.8300,3,1
18463,2,2363.0200,4,2
11155,1,2319.9900,1,1
23896,2,548.9800,2,1
21732,4,83.4700,4,1
13319,3,2323.7562,6,2
16757,1,4.9900,1,1
14593,2,7.2800,2,1
22685,4,600.4600,4,1
17447,2,13.9800,2,1
29177,2,28.9800,2,1
23375,2,564.4800,2,1
18506,2,50.9700,5,2
12014,1,1974.9850,3,2
21211,2,2450.3400,4,2
13488,2,141.9800,2,1
17816,3,37.2700,3,1
14009,1,31.9850,3,2
25370,4,1263.8200,4,1
18337,1,3010.8100,2,2
21042,2,1155.4800,2,1
11367,2,43.1300,4,2
14699,2,78.9800,2,1
28181,1,3578.2700,1,1
26707,2,33.9800,2,1
28871,2,2207.2950,5,2
24543,2,53.9800,2,1
22482,2,39.9800,2,1
13992,2,901.1037,4,2
16007,2,2329.9900,2,1
18878,5,2390.9500,5,1
16863,3,64.4700,3,1
18045,2,1970.7662,4,2
27414,1,4.9900,1,1
28224,1,3008.1650,3,2
17404,2,1709.9800,2,1
22977,3,69.9700,3,1
28888,2,39.9800,2,1
29452,1,742.3500,1,1
20106,2,65.9750,4,2
19442,1,801.2350,3,2
19047,4,71.9500,4,1
20916,4,119.9600,4,1
28393,2,2269.7300,4,2
26827,2,1750.9800,2,1
24374,1,21.4900,1,1
12031,1,769.4900,1,1
16940,1,2503.3500,3,2
25015,4,2461.5500,4,1
23541,1,1668.5212,3,2
21918,3,68.9700,3,1
25556,2,626.5341,4,2
17481,2,63.4700,5,2
23392,3,553.9700,3,1
15466,1,793.7350,3,2
25353,2,27.2800,2,1
11536,2,2957.7700,5,2
14533,3,80.2750,6,2
13700,2,2262.9112,4,2
25848,2,27.2800,2,1
15174,5,99.9000,5,1
16233,4,114.4600,4,1
27829,2,39.9800,2,1
29303,2,2419.0600,2,1
16468,3,63.9700,3,1
27288,1,2221.0791,3,2
12134,2,48.7250,5,2
18632,3,32.2700,3,1
17942,2,1948.2662,4,2
17278,1,2191.3750,3,2
18752,2,119.9800,2,1
24646,1,3578.2700,1,1
14069,3,86.9700,6,2
20318,1,1620.9498,3,2
17066,2,52.8750,5,2
14902,1,769.2891,3,2
25479,5,1799.9500,5,1
21151,2,1155.4800,2,1
25722,2,777.3400,2,1
23315,3,15.2300,3,1
12595,1,20.1350,3,2
26120,2,1667.6198,5,2
15300,1,4.9900,1,1
14759,2,7.2800,2,1
21792,4,114.4600,4,1
13136,1,31.1350,3,2
23956,2,67.4900,2,1
14610,1,734.2941,2,2
12446,2,2972.3650,4,2
16774,2,54.9800,2,1
26263,1,28.9900,1,1
22774,1,29.9900,1,1
24938,3,38.8800,3,1
24248,2,1385.2612,5,2
26412,5,55.9100,5,1
